Inventory(serial number);Client(code);PartNumber;TID;MID;STATUS (sold/rent/repair);Start warranty (Date);End warranty (Date)
191092203221039108150239;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150242;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150245;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150263;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150265;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150267;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150270;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150275;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150278;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150282;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150286;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150298;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150300;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150303;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150307;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150310;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150314;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150318;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150321;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150324;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150327;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150328;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150333;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150336;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150339;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150341;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150344;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150346;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150347;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150349;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150352;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150353;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150356;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150358;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150361;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150363;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150365;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150367;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150368;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150370;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150373;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150379;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150380;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150382;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150385;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150387;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150389;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150391;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150392;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150395;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150397;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150399;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150401;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150403;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150405;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150406;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150408;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150409;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150410;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150412;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150414;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150418;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150421;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150422;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150425;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150427;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150429;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150431;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150432;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150435;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150438;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150444;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150451;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150453;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150456;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150457;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150458;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150459;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150460;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150461;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150462;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150464;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150466;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150468;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150469;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150471;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150473;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150475;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150477;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150479;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150481;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150482;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150483;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150484;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150485;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150486;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150492;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150495;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150498;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150500;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150501;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150504;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150506;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150507;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150508;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150509;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150511;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150516;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150517;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150519;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150520;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150521;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150522;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150523;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150524;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150525;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150528;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150532;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150542;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150543;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150544;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150548;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150553;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150554;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150565;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150566;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150567;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150568;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150576;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150578;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150580;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150582;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150583;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150584;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150585;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150586;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150588;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150590;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150591;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150592;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150593;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150604;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150605;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150606;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150607;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150609;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150611;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150614;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150615;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150633;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150665;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150669;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150674;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150678;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150685;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150687;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150688;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150691;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150693;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150694;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150695;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150697;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150698;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150710;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150712;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150714;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150717;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150718;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150724;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150725;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150726;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150727;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150728;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150729;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150730;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150731;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150732;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150733;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150739;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150740;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150742;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150744;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150746;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150749;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150750;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150751;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150752;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150753;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150754;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150765;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150766;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150767;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150768;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150769;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150770;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150771;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150772;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150773;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150774;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150775;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150776;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150777;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150778;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150779;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150780;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150792;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150793;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150794;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150795;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150796;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150797;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150805;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150806;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150808;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150809;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150816;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150817;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150819;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150820;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150821;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150826;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150827;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150828;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150829;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150830;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150835;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150836;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150837;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150838;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150844;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150845;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150846;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150847;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150848;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150849;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150851;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150854;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150855;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150856;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150857;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150858;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150859;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150865;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150867;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150883;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150884;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150886;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150887;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150888;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150900;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150903;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150906;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150908;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150911;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150921;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150923;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150925;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150933;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150944;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150945;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150946;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150957;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150958;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150959;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150960;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150961;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150964;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150965;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150966;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150968;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150969;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150970;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150975;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150990;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150992;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150994;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108150999;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
191092203221039108151013;sti-mandiri;PWF32210392R;0;0;sold;16/Aug/2019;16/Aug/2024
