Inventory(serial number);Client(code);PartNumber;TID;MID;STATUS (sold/rent/repair);Start warranty (Date);End warranty (Date)
13127CT20295765;bri;13127CT20295765;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20295806;bri;13127CT20295806;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20295826;bri;13127CT20295826;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20295829;bri;13127CT20295829;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20295875;bri;13127CT20295875;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20295898;bri;13127CT20295898;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20295911;bri;13127CT20295911;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20295967;bri;13127CT20295967;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20295993;bri;13127CT20295993;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296024;bri;13127CT20296024;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296025;bri;13127CT20296025;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296076;bri;13127CT20296076;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296098;bri;13127CT20296098;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296102;bri;13127CT20296102;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296108;bri;13127CT20296108;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296115;bri;13127CT20296115;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296125;bri;13127CT20296125;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296131;bri;13127CT20296131;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296134;bri;13127CT20296134;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296139;bri;13127CT20296139;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296143;bri;13127CT20296143;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296145;bri;13127CT20296145;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296151;bri;13127CT20296151;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296172;bri;13127CT20296172;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296175;bri;13127CT20296175;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296178;bri;13127CT20296178;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296193;bri;13127CT20296193;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296195;bri;13127CT20296195;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296202;bri;13127CT20296202;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296205;bri;13127CT20296205;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296211;bri;13127CT20296211;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296218;bri;13127CT20296218;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296222;bri;13127CT20296222;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296229;bri;13127CT20296229;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296240;bri;13127CT20296240;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296247;bri;13127CT20296247;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296253;bri;13127CT20296253;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296261;bri;13127CT20296261;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296264;bri;13127CT20296264;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296270;bri;13127CT20296270;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296279;bri;13127CT20296279;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296292;bri;13127CT20296292;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296293;bri;13127CT20296293;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296299;bri;13127CT20296299;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296315;bri;13127CT20296315;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296318;bri;13127CT20296318;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296327;bri;13127CT20296327;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296332;bri;13127CT20296332;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296336;bri;13127CT20296336;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296338;bri;13127CT20296338;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296341;bri;13127CT20296341;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296344;bri;13127CT20296344;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296350;bri;13127CT20296350;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296357;bri;13127CT20296357;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296361;bri;13127CT20296361;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296387;bri;13127CT20296387;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296408;bri;13127CT20296408;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296428;bri;13127CT20296428;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296436;bri;13127CT20296436;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296438;bri;13127CT20296438;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296444;bri;13127CT20296444;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296447;bri;13127CT20296447;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296450;bri;13127CT20296450;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296454;bri;13127CT20296454;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296456;bri;13127CT20296456;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296463;bri;13127CT20296463;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296466;bri;13127CT20296466;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296470;bri;13127CT20296470;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296472;bri;13127CT20296472;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296483;bri;13127CT20296483;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296490;bri;13127CT20296490;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296497;bri;13127CT20296497;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296499;bri;13127CT20296499;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296503;bri;13127CT20296503;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296504;bri;13127CT20296504;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296509;bri;13127CT20296509;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296510;bri;13127CT20296510;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296515;bri;13127CT20296515;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296516;bri;13127CT20296516;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296521;bri;13127CT20296521;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296522;bri;13127CT20296522;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296529;bri;13127CT20296529;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296535;bri;13127CT20296535;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296539;bri;13127CT20296539;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296548;bri;13127CT20296548;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296550;bri;13127CT20296550;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296565;bri;13127CT20296565;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296567;bri;13127CT20296567;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296572;bri;13127CT20296572;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296573;bri;13127CT20296573;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296582;bri;13127CT20296582;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296591;bri;13127CT20296591;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296595;bri;13127CT20296595;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296616;bri;13127CT20296616;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296634;bri;13127CT20296634;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296636;bri;13127CT20296636;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296654;bri;13127CT20296654;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296682;bri;13127CT20296682;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296684;bri;13127CT20296684;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296694;bri;13127CT20296694;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296713;bri;13127CT20296713;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296720;bri;13127CT20296720;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296722;bri;13127CT20296722;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20296726;bri;13127CT20296726;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296739;bri;13127CT20296739;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296845;bri;13127CT20296845;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296846;bri;13127CT20296846;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296852;bri;13127CT20296852;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296854;bri;13127CT20296854;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296859;bri;13127CT20296859;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20296861;bri;13127CT20296861;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296865;bri;13127CT20296865;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296870;bri;13127CT20296870;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296871;bri;13127CT20296871;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296872;bri;13127CT20296872;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296876;bri;13127CT20296876;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296884;bri;13127CT20296884;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296886;bri;13127CT20296886;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296890;bri;13127CT20296890;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296894;bri;13127CT20296894;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296896;bri;13127CT20296896;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296910;bri;13127CT20296910;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296931;bri;13127CT20296931;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296939;bri;13127CT20296939;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296962;bri;13127CT20296962;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296965;bri;13127CT20296965;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296967;bri;13127CT20296967;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296988;bri;13127CT20296988;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20296989;bri;13127CT20296989;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297003;bri;13127CT20297003;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297013;bri;13127CT20297013;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297016;bri;13127CT20297016;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297017;bri;13127CT20297017;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297021;bri;13127CT20297021;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297025;bri;13127CT20297025;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297032;bri;13127CT20297032;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297035;bri;13127CT20297035;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297037;bri;13127CT20297037;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297039;bri;13127CT20297039;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297055;bri;13127CT20297055;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297058;bri;13127CT20297058;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297068;bri;13127CT20297068;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297070;bri;13127CT20297070;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297084;bri;13127CT20297084;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297087;bri;13127CT20297087;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297095;bri;13127CT20297095;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297111;bri;13127CT20297111;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297117;bri;13127CT20297117;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20297125;bri;13127CT20297125;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297127;bri;13127CT20297127;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297141;bri;13127CT20297141;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297146;bri;13127CT20297146;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297153;bri;13127CT20297153;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20297156;bri;13127CT20297156;0;0;sold;16/Jul/2013;15/Jul/2016
13127CT20297157;bri;13127CT20297157;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20297159;bri;13127CT20297159;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297166;bri;13127CT20297166;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20297168;bri;13127CT20297168;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20297178;bri;13127CT20297178;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297179;bri;13127CT20297179;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297194;bri;13127CT20297194;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297200;bri;13127CT20297200;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297201;bri;13127CT20297201;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297202;bri;13127CT20297202;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297203;bri;13127CT20297203;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20297204;bri;13127CT20297204;0;0;sold;05/Jul/2013;04/Jul/2016
13127CT20297205;bri;13127CT20297205;0;0;sold;11/Jul/2013;10/Jul/2016
13127CT20297274;bri;13127CT20297274;0;0;sold;11/Jul/2013;10/Jul/2016
13198CT20630084;bri;13198CT20630084;0;0;sold;10/Sep/2013;09/Sep/2016
13198CT20630107;bri;13198CT20630107;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630225;bri;13199CT20630225;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630293;bri;13199CT20630293;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630301;bri;13199CT20630301;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630305;bri;13199CT20630305;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630306;bri;13199CT20630306;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630352;bri;13199CT20630352;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630369;bri;13199CT20630369;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630371;bri;13199CT20630371;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630381;bri;13199CT20630381;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630387;bri;13199CT20630387;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630394;bri;13199CT20630394;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630400;bri;13199CT20630400;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630410;bri;13199CT20630410;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630417;bri;13199CT20630417;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630440;bri;13199CT20630440;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630453;bri;13199CT20630453;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630468;bri;13199CT20630468;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630477;bri;13199CT20630477;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630488;bri;13199CT20630488;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630517;bri;13199CT20630517;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630522;bri;13199CT20630522;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630572;bri;13199CT20630572;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630580;bri;13199CT20630580;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630587;bri;13199CT20630587;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630591;bri;13199CT20630591;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630626;bri;13199CT20630626;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630628;bri;13199CT20630628;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630645;bri;13199CT20630645;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630653;bri;13199CT20630653;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630662;bri;13199CT20630662;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630669;bri;13199CT20630669;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630673;bri;13199CT20630673;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630689;bri;13199CT20630689;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630699;bri;13199CT20630699;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630701;bri;13199CT20630701;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630702;bri;13199CT20630702;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630705;bri;13199CT20630705;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630724;bri;13199CT20630724;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630727;bri;13199CT20630727;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630737;bri;13199CT20630737;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630749;bri;13199CT20630749;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630752;bri;13199CT20630752;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630753;bri;13199CT20630753;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630754;bri;13199CT20630754;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630756;bri;13199CT20630756;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630764;bri;13199CT20630764;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630766;bri;13199CT20630766;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630770;bri;13199CT20630770;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630771;bri;13199CT20630771;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630772;bri;13199CT20630772;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630776;bri;13199CT20630776;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630782;bri;13199CT20630782;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630783;bri;13199CT20630783;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630788;bri;13199CT20630788;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630789;bri;13199CT20630789;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630790;bri;13199CT20630790;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630795;bri;13199CT20630795;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630797;bri;13199CT20630797;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630803;bri;13199CT20630803;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630805;bri;13199CT20630805;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630807;bri;13199CT20630807;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630808;bri;13199CT20630808;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630809;bri;13199CT20630809;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630810;bri;13199CT20630810;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630825;bri;13199CT20630825;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630828;bri;13199CT20630828;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630830;bri;13199CT20630830;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630832;bri;13199CT20630832;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630834;bri;13199CT20630834;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630837;bri;13199CT20630837;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630843;bri;13199CT20630843;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630844;bri;13199CT20630844;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630845;bri;13199CT20630845;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630848;bri;13199CT20630848;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630864;bri;13199CT20630864;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630875;bri;13199CT20630875;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630876;bri;13199CT20630876;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630877;bri;13199CT20630877;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630884;bri;13199CT20630884;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630887;bri;13199CT20630887;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630916;bri;13199CT20630916;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630917;bri;13199CT20630917;0;0;sold;03/Sep/2013;02/Sep/2016
13199CT20630952;bri;13199CT20630952;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630969;bri;13199CT20630969;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20630977;bri;13199CT20630977;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20630995;bri;13199CT20630995;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631008;bri;13199CT20631008;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631035;bri;13199CT20631035;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631042;bri;13199CT20631042;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631046;bri;13199CT20631046;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631069;bri;13199CT20631069;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631166;bri;13199CT20631166;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631244;bri;13199CT20631244;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631330;bri;13199CT20631330;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631349;bri;13199CT20631349;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631384;bri;13199CT20631384;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631394;bri;13199CT20631394;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631402;bri;13199CT20631402;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631404;bri;13199CT20631404;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631410;bri;13199CT20631410;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631412;bri;13199CT20631412;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631415;bri;13199CT20631415;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631421;bri;13199CT20631421;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631431;bri;13199CT20631431;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631434;bri;13199CT20631434;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631454;bri;13199CT20631454;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631465;bri;13199CT20631465;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631474;bri;13199CT20631474;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631478;bri;13199CT20631478;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631510;bri;13199CT20631510;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631518;bri;13199CT20631518;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631546;bri;13199CT20631546;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631548;bri;13199CT20631548;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631563;bri;13199CT20631563;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631565;bri;13199CT20631565;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631568;bri;13199CT20631568;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631570;bri;13199CT20631570;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631576;bri;13199CT20631576;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631579;bri;13199CT20631579;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631581;bri;13199CT20631581;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631589;bri;13199CT20631589;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631593;bri;13199CT20631593;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631600;bri;13199CT20631600;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631604;bri;13199CT20631604;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631606;bri;13199CT20631606;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631610;bri;13199CT20631610;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631615;bri;13199CT20631615;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631618;bri;13199CT20631618;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631621;bri;13199CT20631621;0;0;sold;12/Sep/2013;11/Sep/2016
13199CT20631622;bri;13199CT20631622;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631625;bri;13199CT20631625;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631629;bri;13199CT20631629;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631630;bri;13199CT20631630;0;0;sold;10/Sep/2013;09/Sep/2016
13199CT20631633;bri;13199CT20631633;0;0;sold;10/Sep/2013;09/Sep/2016
13200CT20636313;bri;13200CT20636313;0;0;sold;10/Sep/2013;09/Sep/2016
13200CT20638709;bri;13200CT20638709;0;0;sold;10/Sep/2013;09/Sep/2016
13200CT20639422;bri;13200CT20639422;0;0;sold;10/Sep/2013;09/Sep/2016
13200CT20639964;bri;13200CT20639964;0;0;sold;12/Sep/2013;11/Sep/2016
13200CT20640165;bri;13200CT20640165;0;0;sold;10/Sep/2013;09/Sep/2016
13201CT20640224;bri;13201CT20640224;0;0;sold;12/Sep/2013;11/Sep/2016
13201CT20640293;bri;13201CT20640293;0;0;sold;12/Sep/2013;11/Sep/2016
13201CT20640584;bri;13201CT20640584;0;0;sold;10/Sep/2013;09/Sep/2016
13201CT20640589;bri;13201CT20640589;0;0;sold;10/Sep/2013;09/Sep/2016
13201CT20640741;bri;13201CT20640741;0;0;sold;10/Sep/2013;09/Sep/2016
13201CT20640786;bri;13201CT20640786;0;0;sold;10/Sep/2013;09/Sep/2016
13201CT20640847;bri;13201CT20640847;0;0;sold;12/Sep/2013;11/Sep/2016
